Feat01,Feat02,Feat03,Feat04,Feat05,Feat06,Feat07,Feat08,Feat09,Feat10,Target
0,2275.152,2712.0037,14456,867.01324,193.71693,0.6035348,0.1508837,0.4526511,1.2250159,278
0,1967.68,5397.126,11696,524.5951,668.90393,0.26547068,0.0,0.39820603,1.2511984,688
1,35868.316,9058.74,5819,759.0,25.79412,0.13753289,0.13753289,0.13753289,1.244277,529
0,21307.969,3613.603,9912,225.77866,192.48354,0.2911506,0.1455753,0.1455753,1.2326742,354
0,2051690.9,4404.853,4972,637.8088,259.98056,0.5622967,0.0,0.14057417,1.2398894,452
0,902064.56,797.89307,0,877.7243,45.571877,0.4712553,0.1570851,0.4712553,1.2160691,214
1,70825.33,815.53125,40404,723.7465,405.21152,0.41806793,0.0,0.13935597,1.2416469,481
0,1930.368,2300.551,17280,415.6922,112.70813,0.3196167,0.15980835,0.47942504,1.2121403,192
0,120745.78,4185.9146,29036,537.2634,48.959328,0.56683046,0.14170761,0.14170761,1.2382542,427
0,293248.38,5197.1914,62400,2307.5527,453.88168,0.3884082,0.12946941,0.3884082,1.2559102,832
0,80523.32,8495.599,42550,875.1571,335.55356,0.25818405,12.909203,0.12909202,1.2564546,851
1,12580.425,4766.099,33660,1576.5421,653.1822,0.5235687,0.0,0.39267653,1.2538575,765
0,1032389.75,4416.929,56544,485.38644,333.1472,0.40659076,0.0,0.13553026,1.2471662,589
0,5954.52,1084.2466,22208,0.0,231.26471,0.87599874,14.599979,0.14599979,1.2320619,347
1,97190.94,12109.635,15440,1863.867,579.4723,0.5081218,12.703045,0.12703045,1.2594289,965
1,3756.291,303.29892,4545,281.3965,53.321312,0.35618114,17.809057,0.5342717,1.1857647,101
0,35512.19,4685.079,11070,1306.2373,80.04353,0.14470112,14.470112,0.43410334,1.2339355,369
0,44155.586,1575.8928,9072,881.8163,13.751184,0.3137118,0.1568559,0.47056767,1.2163998,216
0,441701.56,1679.623,4140,1315.7021,39.919384,0.843561,0.0,0.5061366,1.1992948,138
1,1144949.0,796.3993,7512,902.2821,56.903057,0.5929261,14.823153,0.14823152,1.2288421,313
1,121548.51,6897.1455,7154,1220.6866,358.93097,0.13819084,0.0,0.41457254,1.2433279,511
1,121643.414,3355.2798,40456,362.60446,453.6718,0.0,13.060411,0.13060412,1.2542732,778
0,55151.91,3436.1094,15660,306.9544,241.87715,0.3046681,0.0,0.45700216,1.2229235,261
0,5936.139,7991.0,12166,884.3642,162.05331,0.64372075,0.12874416,0.38623247,1.2569565,869
1,2340109.5,3232.3552,30900,1270.8423,121.93994,0.27608418,0.13804209,0.13804209,1.2435424,515
0,49228.74,1140.7124,17595,1263.044,258.76035,0.58449244,0.0,0.43836933,1.231884,345
0,39985.637,1909.4271,2130,350.26846,68.98144,0.0,0.15720077,0.15720077,1.2159023,213
0,136305.05,2438.3635,30492,1886.107,579.5907,0.13179485,0.13179485,0.13179485,1.2525553,726
0,6310.304,463.43527,0,595.483,139.62903,0.2866828,14.334142,0.1433414,1.2358971,394
1,278008.2,681.06726,7168,362.03867,78.578865,0.17088087,0.0,0.5126426,1.196166,128
1,36577.2,690.78894,10595,1370.3138,159.11572,0.25963277,12.981638,0.12981638,1.2554096,815
1,2109342.2,7564.7935,21780,646.6653,362.53442,0.7907691,13.179484,0.13179485,1.2525553,726
1,850.96,11478.85,37713,435.35272,384.70233,0.38099116,0.12699705,0.12699705,1.259477,967
1,32431.146,1654.4663,4323,171.68285,114.034775,0.17020705,0.0,0.51062113,1.1971382,131
0,142125.39,3107.5464,8928,801.75806,229.92133,0.301604,15.0802,0.150802,1.2251338,279
0,439722.72,1166.018,7968,773.0459,151.33751,0.49083868,0.16361289,0.49083868,1.2066516,166
1,104783.58,11925.702,28050,1161.9552,200.2297,0.5101685,12.754213,0.38262638,1.2586906,935
0,110168.78,616.10236,41448,552.45636,732.44403,0.38226274,12.742091,0.12742092,1.2588655,942
1,5320.062,940.60626,41904,1536.4219,52.207706,0.38600424,0.12866807,0.38600424,1.2570662,873
1,145413.4,607.8284,1900,700.0,55.806656,0.71362686,17.840672,0.17840672,1.1853086,100
0,1471.162,6266.522,0,1036.1776,81.16288,0.6998698,0.13997397,0.13997397,1.2407553,466
0,2263632.8,5132.467,56400,0.0,115.58114,0.25491086,12.7455435,0.3823663,1.2588158,940
0,51048.383,4521.9287,20553,1928.3444,150.65797,0.13760456,0.13760456,0.13760456,1.2441736,527
0,86752.69,6222.3945,12992,323.1099,172.36812,0.1400583,0.1400583,0.42017487,1.2406336,464
0,20075.352,5452.1997,24976,1523.1848,653.7889,0.51325047,0.0,0.38493782,1.2575791,892
1,7531.304,3314.9055,14640,234.3075,75.794365,0.46173963,0.1539132,0.46173963,1.2206452,244
0,25365.055,6092.4717,17316,307.04398,175.8276,0.5574239,0.13935597,0.41806793,1.2416469,481
0,212355.7,9037.373,101220,2639.1096,771.76294,0.25409436,0.12704718,0.38114154,1.2594047,964
0,39057.875,2003.2375,15552,162.0,40.270817,0.2949529,0.14747645,0.44242936,1.2299315,324
1,20031.43,4841.764,6352,298.8729,269.37842,0.0,14.318573,0.14318573,1.2361217,397
1,15891.876,1323.6309,18900,714.35284,111.76178,0.612611,15.315274,0.15315275,1.2217424,252
0,125355.516,313.10605,3770,757.24304,272.9958,0.8655205,0.0,0.1442534,1.2345814,377
1,34352.34,1509.0282,3796,338.3253,123.17534,0.33424658,16.712328,0.16712329,1.2015871,146
1,23874.852,1029.5364,25024,1502.8027,308.29984,0.5739945,0.0,0.4304959,1.2356703,391
0,12975.556,4911.7373,45144,858.692,137.13084,0.5685467,0.0,0.14213668,1.2376351,418
1,238070.45,2116.2385,9408,699.92,64.68671,0.97975755,16.329292,0.48987877,1.2071131,168
0,4391.09,1728.935,23826,1042.6975,104.240295,0.5685467,14.213669,0.14213668,1.2376351,418
1,34167.145,9993.576,69510,1071.4047,130.4165,0.25314113,0.0,0.12657057,1.2600923,993
1,181123.72,331.64062,10304,456.7888,556.07526,0.80346036,0.0,0.40173018,1.2495036,644
1,586687.5,1786.4082,12564,1587.931,192.41656,0.14587739,0.0,0.14587739,1.2322384,349
1,630533.8,37.363247,0,216.7487,68.24319,0.33463094,0.16731547,0.16731547,1.2013098,145
1,56355.242,508.51736,68832,371.031,929.96027,0.0,0.0,0.3815455,1.2592105,956
1,7138.846,3361.3672,10992,813.23553,211.12872,0.28062814,0.14031407,0.14031407,1.2402647,458
1,14682.954,4244.8193,7065,217.02534,468.88617,0.27953035,13.976518,0.41929552,1.2410566,471
1,5084.288,70.92484,11775,751.79785,45.28956,0.6604752,16.511879,0.1651188,1.204479,157
1,192770.81,8893.33,7650,0.0,689.4201,0.26178434,0.0,0.39267653,1.2538575,765
0,139352.4,3527.4263,45900,270.0,834.53546,0.38449734,12.816578,0.12816578,1.2577909,900
1,1483293.5,7517.372,4600,364.60938,315.69086,0.84137,0.14022833,0.14022833,1.2403883,460
0,241.395,603.0833,0,691.95374,57.250668,0.33953846,0.0,0.16976923,1.1977699,133
1,2279524.2,4711.7344,14448,1030.4989,79.127205,0.13513044,0.0,0.13513044,1.247743,602
1,145894.47,3045.5718,11190,1857.284,700.3273,0.262649,0.1313245,0.3939735,1.2532338,746
0,390782.3,2028.9663,12892,410.8138,80.97834,0.44909018,0.14969674,0.14969674,1.2267283,293
0,3415.951,2044.1923,0,1028.8862,72.11499,0.57071,0.1426775,0.42803252,1.2368549,407
1,1816417.1,8471.175,45010,0.0,476.17157,0.4018138,0.13393794,0.4018138,1.2494634,643
1,103375.14,1085.3346,8347,531.8045,60.455402,0.55583006,0.0,0.41687256,1.2422217,491
0,36498.03,1481.1279,31590,899.2797,278.29672,0.58302355,0.14575589,0.43726766,1.2324138,351
1,48465.582,1139.2794,3374,465.72525,72.68045,0.4626205,0.0,0.15420683,1.2202216,241
0,50514.31,331.56726,0,1175.1885,196.69516,1.0895027,0.15564324,0.15564324,1.2181493,227
1,84645.95,5823.896,43830,375.1573,84.39116,0.5564626,13.911565,0.13911565,1.2419935,487
1,33454.08,781.0297,13824,362.03867,414.06573,0.27630705,0.13815352,0.13815352,1.2433816,512
1,2923600.8,1864.1078,29445,2060.7947,612.88324,0.131118,0.131118,0.131118,1.2535317,755
0,4232.943,2221.2036,53820,2395.9966,521.6126,0.38466194,0.12822065,0.12822065,1.2577118,897
1,23537.447,2735.1868,43392,2473.6511,98.93423,0.2659876,0.0,0.1329938,1.2508255,678
1,82507.85,2930.3733,40848,0.0,354.66928,0.5163681,0.0,0.38727605,1.2564546,851
0,2950.486,1712.739,1932,761.31464,37.699074,0.6577428,0.0,0.1644357,1.2054645,161
0,75719.29,6149.1016,39504,1377.0228,304.6576,0.25930396,0.12965198,0.38895592,1.2556468,823
1,49191.297,881.4022,20580,476.0,45.897858,0.15928349,0.0,0.15928349,1.2128975,196
1,142557.9,4830.9653,20100,1656.5989,109.23161,0.26640815,13.320408,0.13320407,1.2505221,670
1,91725.92,2516.3052,45576,871.55035,426.9686,0.38768944,0.0,0.12922981,1.2562559,844
1,61180.547,6996.7,31512,590.80963,382.51358,0.54003847,0.0,0.40502885,1.2479173,606
0,132671.42,6548.263,30532,898.99945,464.72906,0.64101166,0.0,0.12820233,1.2577381,898
0,485.925,1326.3931,13680,658.39575,212.21777,0.30063936,0.0,0.45095903,1.2258296,285
0,22982.96,2192.3213,6664,784.0,14.607555,0.0,0.0,0.47785047,1.2128975,196
1,35754.047,9470.388,14592,591.78375,531.63684,0.13494958,0.13494958,0.40484875,1.248004,608
1,2524961.5,4037.3574,73120,725.57837,730.9528,0.38373816,12.791272,0.38373816,1.258156,914
1,1856769.9,4422.4673,12292,251.42792,150.89479,0.14115323,0.0,0.4234597,1.239054,439
0,126487.35,2936.9216,18180,482.39404,360.4998,0.12800254,12.800254,0.12800254,1.2580264,909
1,130734.82,4016.0957,5640,988.9267,367.7201,0.5772348,0.0,0.1443087,1.2345016,376
1,35299.57,2248.244,9664,417.79898,174.8647,0.4052097,0.13506989,0.4052097,1.2478304,604
0,435036.12,886.52167,6720,212.97887,65.254524,0.33660728,0.0,0.5049109,1.1998842,140
1,6912.048,3191.3071,29640,2388.8674,727.2852,0.3799545,0.1266515,0.1266515,1.2599756,988
0,35328.15,5438.1846,17080,1975.8542,336.86572,0.4046694,0.0,0.1348898,1.2480901,610
0,11198.88,1468.4528,13440,217.37065,52.72008,0.31510416,15.755208,0.47265625,1.2153955,210
0,58927.97,2487.7073,11748,1294.0726,272.6694,0.824131,0.0,0.4120655,1.2445334,534
1,45082.574,6194.1196,36120,1472.1414,377.13467,0.54052174,13.513043,0.13513044,1.247743,602
0,5604.192,370.2114,19488,792.0404,66.36585,0.6204689,0.0,0.15511723,1.2189082,232
0,17589.715,1330.8301,11680,1948.7073,221.2918,0.57971877,0.14492969,0.4347891,1.2336057,365
1,786.016,220.09158,6720,0.0,216.57968,0.31193238,0.0,0.15596619,1.2176834,224
0,461058.4,359.85153,11616,0.0,470.6654,0.13923533,13.923533,0.13923533,1.2418209,484
0,116672.29,3055.7456,11448,0.0,195.48444,0.8873047,14.788412,0.14788412,1.2293434,318
0,1730604.8,7029.255,18180,719.11053,411.93604,0.4152503,13.841677,0.4152503,1.2430018,505
0,2226325.5,4914.278,34599,1034.7695,548.6757,0.13497956,13.497956,0.13497956,1.2479607,607
1,206361.73,470.68576,12180,250.62721,167.68806,0.32472512,16.236256,0.4870877,1.2084553,174
0,373610.56,2456.1714,7470,946.78406,66.04316,0.46030253,0.0,0.46030253,1.2213364,249
0,1682.252,2069.6548,11072,1674.0968,129.32224,0.5842453,14.606133,0.14606133,1.231973,346
1,9622.404,2687.293,16544,386.53976,266.9774,0.8278097,13.796828,0.13796827,1.2436489,517
1,128438.31,1167.1392,39480,1633.6609,48.255547,0.3800032,0.12666774,0.3800032,1.2599521,987
1,632.016,554.30743,20216,1043.8085,157.26335,0.15189497,0.0,0.45568493,1.2235569,266
1,185003.72,8334.74,38010,2256.2415,692.8206,0.12807484,0.0,0.12807484,1.257922,905
1,1853349.4,5266.842,35370,1382.0203,189.69922,0.13360704,13.360704,0.13360704,1.2499409,655
1,42319.816,1442.6393,12180,1025.842,83.53298,0.15839812,0.0,0.4751944,1.2141749,203
0,80776.58,3740.8232,51600,1523.811,266.15546,0.26776448,0.0,0.13388224,1.2495438,645
0,518262.03,1857.779,5460,502.71265,55.46758,0.4782401,0.0,0.15941337,1.2127101,195
0,1376101.6,7330.2227,18900,1031.0796,57.99379,0.41302982,13.76766,0.1376766,1.2440697,525
0,898650.2,2135.5603,10764,1037.497,297.02734,0.5969754,14.924385,0.14924385,1.2273817,299
0,20372.781,2049.9949,676,468.0,87.191635,0.6525393,0.0,0.4894045,1.2073412,169
0,45752.85,3331.671,38880,1593.788,383.42224,0.25984034,12.992017,0.38976052,1.2552599,810
0,220279.22,542.6237,11070,1009.23883,71.04061,0.3441047,0.17205235,0.5161571,1.194476,123
1,105433.945,13981.876,23128,488.58368,528.0421,0.25918168,0.12959084,0.12959084,1.2557349,826
0,30436.912,577.4022,2678,789.3985,7.8717017,0.47409272,15.80309,0.15803091,1.2147046,206
0,19060.514,1568.1885,3892,707.3896,30.667683,0.33701387,16.850693,0.5055208,1.1995909,139
1,16773.24,568.4194,6812,389.1478,91.26045,0.51062113,0.17020705,0.51062113,1.1971382,131
0,49437.83,1609.5436,25545,436.133,168.40958,0.43018094,0.14339365,0.14339365,1.2358217,393
0,1228.062,838.6842,3726,704.8404,24.30464,0.5061366,0.0,0.1687122,1.1992948,138
0,28884.504,4169.491,22152,960.58105,91.975975,0.15039913,0.0,0.45119742,1.2257149,284
1,3277.56,2074.2817,34380,2163.215,920.50354,0.3815963,0.0,0.3815963,1.259186,955
1,4701.84,6859.5635,17680,501.6772,83.77787,0.13785823,0.13785823,0.13785823,1.2438077,520
1,74274.22,3526.1536,40680,1301.9216,627.63043,0.0,13.29938,0.1329938,1.2508255,678
1,129726.26,6799.346,49168,2014.9124,833.1212,0.1285736,12.85736,0.3857208,1.2572025,878
1,2999.04,5685.2344,22720,0.0,509.23126,0.27240083,13.620042,0.40860125,1.2461994,568
1,140357.31,2389.905,69720,504.95148,701.9112,0.7591336,0.12652226,0.3795668,1.260162,996
1,4511.936,773.2321,9280,452.35385,18.47195,0.52141356,0.0,0.52141356,1.1919482,116
0,268928.56,5726.289,80820,898.99945,266.8878,0.51280934,0.0,0.384607,1.2577381,898
0,161758.08,7910.922,0,2844.6265,349.295,0.12647414,0.12647414,0.12647414,1.2602314,999
0,58707.266,5855.938,36480,369.86484,179.27826,0.5397983,0.13494958,0.40484875,1.248004,608
1,1217956.2,7599.263,76128,999.712,70.387314,0.38054344,0.0,0.38054344,1.2596923,976
1,2530915.5,10017.119,47940,904.5308,265.72983,0.13015138,0.13015138,0.3904541,1.2549263,799
1,234153.16,3099.4321,5985,1392.53,505.73743,0.26667425,0.13333713,0.40001136,1.2503302,665
0,27655.057,1484.4651,7293,535.17847,23.529495,0.46888462,0.0,0.46888462,1.2172092,221
1,5820.012,6813.826,8520,934.04926,783.1411,0.12907246,0.12907246,0.38721737,1.2564828,852
0,82673.98,3335.9553,9604,1111.2156,137.33484,0.87748414,0.0,0.14624736,1.2317047,343
1,3474852.2,11666.859,41412,2637.6536,314.18546,0.25336802,12.668401,0.380052,1.2599287,986
0,248321.77,10044.45,73360,1635.2284,565.3432,0.12785913,12.785913,0.38357738,1.2582333,917
0,4744.674,2752.1907,9486,1204.7231,238.52568,0.40959215,0.0,0.13653071,1.2457229,558
0,261904.5,11349.183,23400,2966.374,423.11237,0.38059294,0.0,0.38059294,1.2596685,975
0,218553.6,1211.8762,29868,420.53537,755.9384,0.39128953,13.042985,0.13042985,1.2545246,786
0,47971.11,993.3082,8160,830.3734,76.10617,0.15287566,0.15287566,0.15287566,1.2221421,255
0,7754.736,1356.5404,0,722.8748,146.62518,0.65357095,0.1307142,0.1307142,1.2541144,773
0,326599.25,6948.264,20680,0.0,642.36615,0.7647326,0.12745543,0.12745543,1.2588158,940
1,249742.23,2867.1318,35360,886.6115,264.473,0.6647086,0.0,0.13294172,1.2509006,680
1,67198.82,2901.797,10416,0.0,579.14264,0.66858244,0.13371648,0.40114945,1.2497829,651
0,125989.44,3013.162,67550,1863.867,64.41272,0.2540609,12.703045,0.38109136,1.2594289,965
0,6357.12,3411.4688,27090,761.9055,342.35242,0.53552896,0.0,0.13388224,1.2495438,645
0,1575362.2,5798.079,52920,0.0,685.1295,0.513994,0.1284985,0.38549548,1.2573109,882
1,19197.42,1826.3406,4956,226.17029,30.894566,0.16191317,0.16191317,0.16191317,1.2091037,177
1,467485.56,2095.8672,0,418.72305,3.4337487,0.3288714,0.0,0.4933071,1.2054645,161
0,54312.42,10437.042,45744,1203.9573,192.12917,0.3816981,0.0,0.3816981,1.259137,953
1,125609.62,213.53181,33048,2163.7468,235.66568,0.13379912,13.379912,0.13379912,1.2496637,648
0,84971.04,2633.3425,48400,533.9663,815.1458,0.89975196,12.8536,0.128536,1.2572567,880
0,39916.008,756.2111,14544,270.78775,488.1324,0.54003847,0.0,0.40502885,1.2479173,606
0,67641.055,2175.5571,0,1274.5293,290.85492,0.68624777,0.13724956,0.13724956,1.2446858,537
1,269403.78,2630.1433,53244,1318.8268,117.58325,0.380052,0.12668401,0.12668401,1.2599287,986
0,37061.64,298.52252,18336,703.6135,212.20071,0.28795952,0.14397976,0.43193927,1.2349762,382
0,196219.66,11157.12,0,1726.0359,735.23694,0.0,0.12728375,0.12728375,1.2590634,950
0,1209552.4,1846.91,12930,2055.1885,640.5689,0.6443917,0.12887836,0.12887836,1.2567629,862
1,1856961.5,15953.114,47760,567.78516,7.115968,0.37961504,0.0,0.37961504,1.2601388,995
1,20855.076,7051.6357,19239,627.7802,302.6156,0.40715578,0.0,0.1357186,1.2468945,583
0,46208.45,3020.9907,56160,2448.0393,562.576,0.40343454,13.447819,0.13447818,1.248684,624
0,76126.05,6440.3633,35490,1482.5131,217.75783,0.51684016,12.921004,0.38763013,1.2562844,845
1,222898.33,2946.9858,23208,1865.7974,828.1807,0.12699705,0.12699705,0.38099116,1.259477,967
0,100407.98,5108.3228,32004,1112.5956,265.77133,0.43210235,0.0,0.43210235,1.2348977,381
1,132557.58,6717.727,23548,2436.0,685.6278,0.12928931,0.12928931,0.38786793,1.25617,841
1,119882.78,2106.1736,8730,1761.8173,442.46637,0.27839068,0.13919534,0.13919534,1.2418786,485
1,69841.2,4353.3867,31968,194.6484,22.6901,0.677185,0.135437,0.135437,1.2473007,592
0,105514.664,4426.1333,35145,1425.2653,544.42737,0.26107702,0.13053851,0.3916155,1.2543678,781
1,94480.914,4871.9316,21570,804.42523,71.4697,0.2639267,0.13196336,0.39589006,1.2523122,719
1,119138.2,1360.6105,36685,335.74246,642.58295,0.39985126,0.0,0.39985126,1.2504072,667
0,65856.914,4465.3257,26013,568.17957,569.9637,0.66641873,0.13328375,0.13328375,1.2504072,667
0,2051557.5,5681.1753,7124,351.141,173.49782,0.27373728,0.13686864,0.13686864,1.2452353,548
1,60568.363,395.69833,48320,1318.9087,683.93494,0.262236,13.1118,0.131118,1.2535317,755
0,2359399.8,1979.2394,27648,1368.0,23.00525,0.0,0.0,0.40782437,1.246573,576
0,3384.612,4203.8228,13464,716.3909,372.2996,0.14323746,0.14323746,0.42971236,1.236047,396
1,38415.52,2385.7625,23712,1631.6863,265.1061,0.28446728,0.0,0.42670095,1.2374953,416
0,5536.476,7567.4746,10912,1775.8289,12.288655,0.9302289,13.288984,0.13288984,1.2509755,682
1,1766920.6,6110.071,8528,1477.5547,485.76242,0.54956216,13.739054,0.41217163,1.2444824,533
0,91079.47,237.38467,10008,1600.6399,137.21167,0.6035348,0.1508837,0.4526511,1.2250159,278
0,138283.73,6878.8506,30108,611.2675,513.32,0.5229452,0.0,0.1307363,1.2540824,772
1,34273.402,1482.0857,5724,499.31152,149.0707,0.14788412,14.788412,0.44365236,1.2293434,318
1,14988.864,91.82704,5640,1396.1318,82.17578,0.2886174,0.1443087,0.1443087,1.2345016,376
0,3190.968,4224.5186,13872,686.76636,218.54478,0.28525513,14.262757,0.14262757,1.2369269,408
1,183619.16,5891.2827,39000,1657.1814,330.68985,0.4012319,0.13374397,0.13374397,1.2497432,650
1,106672.9,8458.774,20862,351.46124,28.417511,0.547338,0.0,0.4105035,1.2452846,549
1,269616.8,2875.4475,36900,0.0,802.53766,0.25942677,0.12971339,0.38914016,1.2555581,820
1,109862.72,2912.944,58880,1455.9121,733.76404,0.2556115,0.12780575,0.12780575,1.2583103,920
0,213563.2,2586.5623,14175,439.92728,67.152985,0.64084625,16.021156,0.16021156,1.2115586,189
0,8049.525,5329.17,21288,1250.867,128.637,0.25681046,0.12840523,0.38521567,1.2574455,887
0,58179.266,10019.337,47320,1976.0,101.37511,0.7982765,13.304607,0.39913824,1.2507502,676
1,30573.025,577.1173,4544,405.15677,105.49163,0.1679028,0.1679028,0.1679028,1.2004625,142
1,68522.52,11219.452,69540,786.47314,863.07764,0.51157933,0.0,0.12789483,1.2581818,915
0,17609.043,1647.3324,5516,449.1414,143.08028,0.15915447,15.915447,0.15915447,1.2130836,197
1,285783.66,507.07062,6060,482.39404,100.18127,1.4247246,0.0,0.17809057,1.1857647,101
0,956.34,458.15045,10206,604.89996,76.94268,0.64084625,0.0,0.16021156,1.2115586,189
1,11662.794,1211.9409,4140,352.4202,3.0414338,0.843561,16.87122,0.5061366,1.1992948,138
1,194589.78,3019.568,70560,1314.808,469.00735,0.38034612,0.12678204,0.12678204,1.2597872,980
0,125895.62,815.6747,4012,782.1202,90.083084,0.86644834,0.0,0.51986897,1.1926908,118
0,1234169.5,4984.24,32032,669.6626,53.345337,0.40821108,0.13607036,0.40821108,1.246387,572
0,4304.432,7848.4062,17760,729.9315,394.20334,0.812622,0.0,0.406311,1.2473007,592
0,3548.468,401.94247,22386,718.7489,326.95197,0.13600577,13.600576,0.4080173,1.2464802,574
0,39929.273,7231.9805,38556,1000.094,502.16464,0.2724662,0.0,0.1362331,1.2461522,567
1,11288.31,722.9175,13035,834.7335,10.790361,0.28657869,0.14328934,0.14328934,1.2359722,395
0,7565.712,11377.459,110124,404.04703,367.49454,0.38104123,0.0,0.38104123,1.2594529,966
0,25978.787,1782.7338,19068,964.2572,217.17957,0.4669297,15.564323,0.15564324,1.2181493,227
1,666186.5,2722.4365,20405,1617.9542,66.0974,0.28917605,0.14458802,0.14458802,1.2340987,371
1,69046.95,4797.1895,20043,555.07837,203.20456,0.2867873,14.339365,0.43018094,1.2358217,393
0,2507519.8,3034.3474,35160,532.5636,483.30548,0.27124825,0.13562413,0.40687236,1.2470309,586
0,37069.56,3217.5059,8448,389.95386,44.75592,0.6082772,0.0,0.1520693,1.2233055,264
0,164532.33,6287.8145,11804,830.98376,186.87323,0.14048699,14.048698,0.14048699,1.2400151,454
0,1038622.1,1535.8689,4313,1129.9889,146.03505,0.7782162,0.0,0.15564324,1.2181493,227
